,title,news_id,text,cluster,processed_text,x_pos,y_pos
164,"U.K. museum claims birds are queer, dinosaurs were LGBTQ",164,"U.K. museum claims birds are queer, dinosaurs were LGBTQ. Literature from the Hastings Museum and Art Gallery in Britain has come under scrutiny for disseminating inaccurate information, particularly regarding animal behavior and historical contexts. The museum-endorsed guide, authored by the Hastings Queer History …",7,u.k. museum claim bird dinosaur literature hastings museum gallery britain come scrutiny disseminate inaccurate information particularly regard animal behavior historical context museum endorse guide author hastings history,8.48881,-2.3892856
165,"As queer community mourns loss of 19 Bar, Walker Art Center hosts celebration of its past",165,"As queer community mourns loss of 19 Bar, Walker Art Center hosts celebration of its past. An anchor of the LGBTQ+ community and Loring Park neighborhood in Minneapolis is getting a wealth of support after a devastating fire.",5,community mourn loss walker center host celebration past anchor lgbtq+ community loring park neighborhood minneapolis wealth support devastating fire,0.747285,10.253205
166,GLAAD’s New Report On Anti-Trans Hate Demands Action From Meta,166,"GLAAD’s New Report On Anti-Trans Hate Demands Action From Meta. GLAAD, a leading advocacy group on LGBTQ representation in media, released a report detailing numerous instances of anti-trans sentiment via Meta’s top social platforms.",8,glaad report anti trans hate demands action meta glaad lead advocacy group representation medium release report detail numerous instance anti trans sentiment meta social platform,4.023076,-0.601043
167,Republican anti-LGBTQ+ legislation bad for mental health and quality of life: survey,167,"Republican anti-LGBTQ+ legislation bad for mental health and quality of life: survey. After a record year for anti-LGBTQ+ legislation at the state level and in a year that threatens to outdo it, LGBTQ+ Americans are seeing a negative impact on their mental health and quality of life, according to a new survey from Data for Progress.",2,republican anti lgbtq+ legislation mental health quality life survey record year anti lgbtq+ legislation state level year threaten outdo lgbtq+ americans negative impact mental health quality life accord survey data progress,5.155716,3.1713076
168,"I'm not ashamed of who I am any more, says Lioness",168,"I'm not ashamed of who I am any more, says Lioness. Lioness striker Bethany England speaks to the BBC to mark 10 years since gay marriage was legalised.",7,ashamed lioness lioness striker bethany england speak mark year marriage legalise,11.726693,0.87959003
169,"After a county restricted trans women in sports, a roller derby league said, 'No way'",169,"After a county restricted trans women in sports, a roller derby league said, 'No way'. The Long Island Roller Rebels is suing a county leader over an executive order meant to prevent women’s and girl’s leagues and teams with transgender players from using county-run parks and fields.",6,county restrict trans sport roller derby league long island roller rebels county leader executive order mean prevent girl league team transgender player county park field,-4.9042473,2.938588
170,The mind behind the 'doped Olympics',170,"The mind behind the 'doped Olympics'. The Enhanced Games has been derided as ""a clown show"" and ""borderline criminal"". But their founder and his backers believe in a future few have foreseen.",3,mind dope olympics enhanced games deride clown borderline criminal founder backer believe future foresee,-10.481203,-18.009602
171,Black trans femme artists leading the charge for inclusion and hope,171,"Black trans femme artists leading the charge for inclusion and hope. Since 2021, we’ve seen a dramatic rollback of trans rights across the United States. Driven by an intentional far-right and Republican party-aligned misinformation campaign that has inspired political action and violence, it makes clear its purpose: to deny t…",8,black tran femme artist lead charge inclusion hope 2021 dramatic rollback tran right united states drive intentional right republican party align misinformation campaign inspire political action violence clear purpose deny,2.21417,-1.377966
172,Grindr Gets First Buy Rating as Cowen Sees Growth Outpacing Tinder Owner,172,"Grindr Gets First Buy Rating as Cowen Sees Growth Outpacing Tinder Owner. (Bloomberg) -- Grindr Inc.’s focus on the LGBTQ+ community promises faster revenue growth than the dating app industry titans, Match Group Inc. and Bumble...",1,grindr rating cowen sees growth outpacing tinder owner bloomberg grindr inc. focus lgbtq+ community promise fast revenue growth date industry titan match group inc. bumble,-13.106049,-10.914775
173,Which states teach LGBTQ+ topics in school? Here are the 7 states with inclusive curricula,173,"Which states teach LGBTQ+ topics in school? Here are the 7 states with inclusive curricula. In a time when queer education is under attack, few states have instead opted to protect it.",2,state teach lgbtq+ topic school state inclusive curriculum time education attack state instead protect,6.558787,5.0539174
174,"What happened to stiff upper lip? Redesign of England jersey has soccer fans, politicians throwing fits",174,"What happened to stiff upper lip? Redesign of England jersey has soccer fans, politicians throwing fits. In less than 100 days, England's national soccer team will take to the pitch at the 2024 Euro Cup. But many fans have been focusing their attention not on the players' potential brilliance on the ball, but the shirts on their backs.",4,happen stiff upper redesign england jersey soccer politician throw england national soccer team pitch 2024 euro focus attention player potential brilliance ball shirt,-5.62586,-3.7082093
175,3/28/2024,175,"3/28/2024. Happy Thursday, In a unanimous vote, Sacramento, Calif., has declared itself a sanctuary for trans folks. While California was already a sanctuary state, the city's law will specifically ensure local resources are not used to aid law enforcement from other …",5,3/28/2024 happy thursday unanimous vote sacramento calif. declare sanctuary tran folk california sanctuary state city specifically ensure local resource enforcement,-0.5408876,7.7369676
